Timestamp,Price,Volume,Bid_Size,Ask_Size
1609466396000000,15.18,3527,17635,9797
1609466397000000,15.21,3056,15280,8488
1609466398000000,15.27,2817,14085,7825
1609466399000000,15.18,3054,15270,8483
1609466400000000,15.21,3487,17435,9686
1609466401000000,15.21,3531,17655,9808
1609466402000000,15.17,2478,12390,6883
1609466403000000,15.16,1929,9645,5358
1609466404000000,15.09,3503,17515,9730
1609466405000000,15.01,2068,10340,5744
1609466406000000,15.02,2174,10870,6038
1609466407000000,14.92,2778,13890,7716
1609466408000000,14.9,1920,9600,5333
1609466409000000,14.87,1854,9270,5150
1609466410000000,14.94,2601,13005,7225
1609466411000000,14.94,3521,17605,9780
1609466412000000,15.03,3211,16055,8919
1609466413000000,15.03,2661,13305,7391
1609466414000000,15.13,2759,13795,7663
1609466415000000,15.11,3237,16185,8991
1609466416000000,15.07,3688,18440,10244
1609466417000000,15.04,1970,9850,5472
1609466418000000,15.05,1953,9765,5425
1609466419000000,14.98,2994,14970,8316
1609466420000000,14.9,2704,13520,7511
1609466421000000,14.91,3579,17895,9941
1609466422000000,14.87,2639,13195,7330
1609466423000000,14.94,3077,15385,8547
1609466424000000,14.95,3171,15855,8808
1609466425000000,14.97,2503,12515,6952
1609466426000000,15.05,2798,13990,7772
1609466427000000,14.98,2185,10925,6069
1609466428000000,14.99,2848,14240,7911
1609466429000000,14.93,2650,13250,7361
1609466430000000,14.97,2734,13670,7594
1609466431000000,15.05,1933,9665,5369
1609466432000000,14.97,2292,11460,6366
1609466433000000,15.03,2775,13875,7708
1609466434000000,15.11,3428,17140,9522
1609466435000000,15.12,3261,16305,9058
1609466436000000,15.15,2348,11740,6522
1609466437000000,15.23,3702,18510,10283
1609466438000000,15.16,3562,17810,9894
1609466439000000,15.14,3593,17965,9980
1609466440000000,15.22,3593,17965,9980
1609466441000000,15.13,2453,12265,6813
1609466442000000,15.23,2810,14050,7805
1609466443000000,15.29,2644,13220,7344
1609466444000000,15.19,3025,15125,8402
1609466445000000,15.19,2955,14775,8208
1609466446000000,15.16,2548,12740,7077
1609466447000000,15.17,3096,15480,8600
1609466448000000,15.27,2348,11740,6522
1609466449000000,15.24,2842,14210,7894
1609466450000000,15.23,3265,16325,9069
1609466451000000,15.13,2165,10825,6013
1609466452000000,15.15,3053,15265,8480
1609466453000000,15.2,3208,16040,8911
1609466454000000,15.28,2377,11885,6602
1609466455000000,15.32,1993,9965,5536
1609466456000000,15.3,3163,15815,8786
1609466457000000,15.32,3098,15490,8605
1609466458000000,15.28,3324,16620,9233
1609466459000000,15.24,3113,15565,8647
1609466460000000,15.18,3112,15560,8644
1609466461000000,15.2,2712,13560,7533
1609466462000000,15.13,2596,12980,7211
1609466463000000,15.11,3407,17035,9463
1609466464000000,15.05,2307,11535,6408
1609466465000000,14.96,1864,9320,5177
1609466466000000,14.88,2608,13040,7244
1609466467000000,14.84,3611,18055,10030
1609466468000000,14.87,1859,9295,5163
1609466469000000,14.8,3377,16885,9380
1609466470000000,14.75,3452,17260,9588
1609466471000000,14.68,1878,9390,5216
1609466472000000,14.66,3374,16870,9372
1609466473000000,14.64,2468,12340,6855
1609466474000000,14.61,3380,16900,9388
1609466475000000,14.64,2573,12865,7147
1609466476000000,14.59,3607,18035,10019
1609466477000000,14.53,2318,11590,6438
1609466478000000,14.64,3431,17155,9530
1609466479000000,14.65,1909,9545,5302
1609466480000000,14.74,3174,15870,8816
1609466481000000,14.72,2026,10130,5627
1609466482000000,14.81,2970,14850,8250
1609466483000000,14.79,2381,11905,6613
1609466484000000,14.79,3462,17310,9616
1609466485000000,14.74,2260,11300,6277
1609466486000000,14.66,1869,9345,5191
1609466487000000,14.74,2529,12645,7025
1609466488000000,14.75,2450,12250,6805
1609466489000000,14.77,2393,11965,6647
1609466490000000,14.71,2972,14860,8255
1609466491000000,14.72,3344,16720,9288
1609466492000000,14.68,3306,16530,9183
1609466493000000,14.7,2472,12360,6866
1609466494000000,14.63,2364,11820,6566
1609466495000000,14.75,3091,15455,8586
1609466496000000,14.78,1959,9795,5441
1609466497000000,14.87,2685,13425,7458
1609466498000000,14.88,2551,12755,7086
1609466499000000,14.97,3411,17055,9475
1609466500000000,15.0,2024,10120,5622
1609466501000000,14.93,1913,9565,5313
1609466502000000,14.97,3579,17895,9941
1609466503000000,15.08,1910,9550,5305
1609466504000000,15.07,2699,13495,7497
1609466505000000,15.11,1988,9940,5522
1609466506000000,15.21,2369,11845,6580
1609466507000000,15.31,2132,10660,5922
1609466508000000,15.31,3487,17435,9686
1609466509000000,15.23,1941,9705,5391
1609466510000000,15.14,3296,16480,9155
1609466511000000,15.07,2377,11885,6602
1609466512000000,15.06,2541,12705,7058
1609466513000000,14.99,1876,9380,5211
1609466514000000,15.04,2812,14060,7811
1609466515000000,14.99,3229,16145,8969
1609466516000000,15.04,2083,10415,5786
1609466517000000,15.14,3474,17370,9650
1609466518000000,15.16,2703,13515,7508
1609466519000000,15.26,2124,10620,5900
1609466520000000,15.23,2295,11475,6375
1609466521000000,15.24,3507,17535,9741
1609466522000000,15.24,2145,10725,5958
1609466523000000,15.18,2142,10710,5950
1609466524000000,15.27,3033,15165,8425
1609466525000000,15.27,2752,13760,7644
1609466526000000,15.21,3221,16105,8947
1609466527000000,15.27,3408,17040,9466
1609466528000000,15.22,2372,11860,6588
1609466529000000,15.23,3271,16355,9086
1609466530000000,15.19,1963,9815,5452
1609466531000000,15.18,2129,10645,5913
1609466532000000,15.2,2012,10060,5588
1609466533000000,15.22,2449,12245,6802
1609466534000000,15.14,3539,17695,9830
1609466535000000,15.24,2715,13575,7541
1609466536000000,15.23,3325,16625,9236
1609466537000000,15.25,2772,13860,7700
1609466538000000,15.19,3025,15125,8402
1609466539000000,15.15,3381,16905,9391
1609466540000000,15.25,1905,9525,5291
1609466541000000,15.33,2720,13600,7555
1609466542000000,15.3,1856,9280,5155
1609466543000000,15.38,3296,16480,9155
1609466544000000,15.43,2113,10565,5869
1609466545000000,15.35,3177,15885,8825
1609466546000000,15.43,1982,9910,5505
1609466547000000,15.35,2567,12835,7130
1609466548000000,15.39,3655,18275,10152
1609466549000000,15.35,2873,14365,7980
1609466550000000,15.36,2963,14815,8230
1609466551000000,15.36,2091,10455,5808
1609466552000000,15.34,2340,11700,6500
1609466553000000,15.43,2176,10880,6044
1609466554000000,15.41,1927,9635,5352
1609466555000000,15.34,2956,14780,8211
1609466556000000,15.36,2821,14105,7836
1609466557000000,15.44,2293,11465,6369
1609466558000000,15.38,2640,13200,7333
1609466559000000,15.29,2603,13015,7230
1609466560000000,15.38,3468,17340,9633
1609466561000000,15.36,1922,9610,5338
1609466562000000,15.41,2794,13970,7761
1609466563000000,15.46,2943,14715,8175
1609466564000000,15.43,3638,18190,10105
1609466565000000,15.39,3129,15645,8691
1609466566000000,15.41,3268,16340,9077
1609466567000000,15.48,2559,12795,7108
1609466568000000,15.46,2039,10195,5663
1609466569000000,15.44,3261,16305,9058
1609466570000000,15.41,3213,16065,8925
1609466571000000,15.37,3306,16530,9183
1609466572000000,15.36,2716,13580,7544
1609466573000000,15.32,2605,13025,7236
1609466574000000,15.37,3427,17135,9519
1609466575000000,15.41,3225,16125,8958
1609466576000000,15.48,1922,9610,5338
1609466577000000,15.5,1912,9560,5311
1609466578000000,15.5,1905,9525,5291
1609466579000000,15.49,3064,15320,8511
1609466580000000,15.46,3295,16475,9152
1609466581000000,15.49,2558,12790,7105
1609466582000000,15.5,2501,12505,6947
1609466583000000,15.5,3600,18000,10000
1609466584000000,15.46,3485,17425,9680
1609466585000000,15.5,2894,14470,8038
1609466586000000,15.49,3455,17275,9597
1609466587000000,15.5,2991,14955,8308
1609466588000000,15.5,2978,14890,8272
1609466589000000,15.48,2546,12730,7072
1609466590000000,15.5,1905,9525,5291
1609466591000000,15.5,2919,14595,8108
1609466592000000,15.5,3052,15260,8477
1609466593000000,15.5,2910,14550,8083
1609466594000000,15.46,2153,10765,5980
1609466595000000,15.39,3229,16145,8969
1609466596000000,15.33,2599,12995,7219
1609466597000000,15.31,2118,10590,5883
1609466598000000,15.23,2464,12320,6844
1609466599000000,15.17,1906,9530,5294
1609466600000000,15.26,2048,10240,5688
1609466601000000,15.31,3303,16515,9175
1609466602000000,15.27,1958,9790,5438
1609466603000000,15.32,2474,12370,6872
1609466604000000,15.39,2093,10465,5813
1609466605000000,15.32,2074,10370,5761
1609466606000000,15.4,2611,13055,7252
1609466607000000,15.46,2817,14085,7825
1609466608000000,15.37,2063,10315,5730
1609466609000000,15.38,3050,15250,8472
1609466610000000,15.41,2063,10315,5730
1609466611000000,15.48,2300,11500,6388
1609466612000000,15.4,1988,9940,5522
1609466613000000,15.41,2412,12060,6700
1609466614000000,15.49,3058,15290,8494
1609466615000000,15.46,1973,9865,5480
1609466616000000,15.5,3324,16620,9233
1609466617000000,15.5,3098,15490,8605
1609466618000000,15.48,2578,12890,7161
1609466619000000,15.39,1913,9565,5313
1609466620000000,15.45,1903,9515,5286
1609466621000000,15.37,3331,16655,9252
1609466622000000,15.46,1937,9685,5380
1609466623000000,15.5,3439,17195,9552
1609466624000000,15.5,3051,15255,8475
1609466625000000,15.46,3189,15945,8858
1609466626000000,15.4,2052,10260,5700
1609466627000000,15.41,1992,9960,5533
1609466628000000,15.35,1894,9470,5261
1609466629000000,15.27,3168,15840,8800
1609466630000000,15.32,2595,12975,7208
1609466631000000,15.32,2580,12900,7166
1609466632000000,15.26,3240,16200,9000
1609466633000000,15.16,1925,9625,5347
1609466634000000,15.08,3518,17590,9772
1609466635000000,15.14,3647,18235,10130
1609466636000000,15.15,3316,16580,9211
1609466637000000,15.21,2558,12790,7105
1609466638000000,15.26,2245,11225,6236
1609466639000000,15.3,3167,15835,8797
1609466640000000,15.4,3613,18065,10036
1609466641000000,15.41,3402,17010,9450
1609466642000000,15.41,3634,18170,10094
1609466643000000,15.45,2444,12220,6788
1609466644000000,15.5,2095,10475,5819
1609466645000000,15.46,3056,15280,8488
1609466646000000,15.46,2741,13705,7613
1609466647000000,15.5,2913,14565,8091
1609466648000000,15.5,3131,15655,8697
1609466649000000,15.5,2835,14175,7875
1609466650000000,15.5,3619,18095,10052
1609466651000000,15.46,3506,17530,9738
1609466652000000,15.44,3542,17710,9838
1609466653000000,15.4,2617,13085,7269
1609466654000000,15.35,2586,12930,7183
1609466655000000,15.37,2392,11960,6644
1609466656000000,15.47,3237,16185,8991
1609466657000000,15.45,3590,17950,9972
1609466658000000,15.42,2962,14810,8227
1609466659000000,15.41,2947,14735,8186
1609466660000000,15.31,2809,14045,7802
1609466661000000,15.26,3376,16880,9377
1609466662000000,15.22,3111,15555,8641
1609466663000000,15.3,3015,15075,8375
1609466664000000,15.29,2013,10065,5591
1609466665000000,15.25,2890,14450,8027
1609466666000000,15.22,2299,11495,6386
1609466667000000,15.2,2089,10445,5802
1609466668000000,15.21,2313,11565,6425
1609466669000000,15.13,3288,16440,9133
1609466670000000,15.09,3398,16990,9438
1609466671000000,15.06,3620,18100,10055
1609466672000000,15.04,2996,14980,8322
1609466673000000,15.01,2611,13055,7252
1609466674000000,15.05,2537,12685,7047
1609466675000000,14.98,3341,16705,9280
1609466676000000,14.91,2041,10205,5669
1609466677000000,14.96,3457,17285,9602
1609466678000000,14.92,3540,17700,9833
1609466679000000,14.87,3175,15875,8819
1609466680000000,14.89,2221,11105,6169
1609466681000000,14.94,3560,17800,9888
1609466682000000,14.87,3511,17555,9752
1609466683000000,14.89,2261,11305,6280
1609466684000000,14.87,2599,12995,7219
1609466685000000,14.88,2074,10370,5761
1609466686000000,14.79,2328,11640,6466
1609466687000000,14.78,2875,14375,7986
1609466688000000,14.87,3265,16325,9069
1609466689000000,14.91,3454,17270,9594
1609466690000000,14.98,2601,13005,7225
1609466691000000,14.9,1894,9470,5261
1609466692000000,14.98,1859,9295,5163
1609466693000000,14.92,3333,16665,9258
1609466694000000,14.91,3668,18340,10188
1609466695000000,14.98,3144,15720,8733
1609466696000000,15.01,2997,14985,8325
1609466697000000,14.92,3679,18395,10219
1609466698000000,14.87,3086,15430,8572
1609466699000000,14.92,2752,13760,7644
1609466700000000,14.96,1951,9755,5419
1609466701000000,14.96,1939,9695,5386
1609466702000000,14.89,2186,10930,6072
1609466703000000,14.86,2235,11175,6208
1609466704000000,14.86,2375,11875,6597
1609466705000000,14.92,1952,9760,5422
1609466706000000,14.88,2428,12140,6744
1609466707000000,14.83,2437,12185,6769
1609466708000000,14.76,3132,15660,8700
1609466709000000,14.84,3091,15455,8586
1609466710000000,14.87,3409,17045,9469
1609466711000000,14.85,2349,11745,6525
1609466712000000,14.88,3017,15085,8380
1609466713000000,14.83,3200,16000,8888
1609466714000000,14.78,2487,12435,6908
1609466715000000,14.83,1928,9640,5355
1609466716000000,14.93,3675,18375,10208
1609466717000000,14.9,3438,17190,9550
1609466718000000,14.85,2010,10050,5583
1609466719000000,14.78,2404,12020,6677
1609466720000000,14.85,2008,10040,5577
1609466721000000,14.84,2777,13885,7713
1609466722000000,14.95,3028,15140,8411
1609466723000000,14.86,3144,15720,8733
1609466724000000,14.9,3511,17555,9752
1609466725000000,14.9,3624,18120,10066
1609466726000000,14.99,3201,16005,8891
1609466727000000,15.01,2993,14965,8313
1609466728000000,14.92,3566,17830,9905
1609466729000000,14.88,2166,10830,6016
1609466730000000,14.9,3546,17730,9850
1609466731000000,14.85,3457,17285,9602
1609466732000000,14.78,2409,12045,6691
1609466733000000,14.74,3571,17855,9919
1609466734000000,14.79,2154,10770,5983
1609466735000000,14.76,2155,10775,5986
1609466736000000,14.73,2458,12290,6827
1609466737000000,14.81,3166,15830,8794
1609466738000000,14.78,2488,12440,6911
1609466739000000,14.87,2513,12565,6980
1609466740000000,14.91,2614,13070,7261
1609466741000000,14.91,2510,12550,6972
1609466742000000,14.93,3551,17755,9863
1609466743000000,14.84,2735,13675,7597
1609466744000000,14.76,2494,12470,6927
1609466745000000,14.67,3152,15760,8755
1609466746000000,14.6,2973,14865,8258
1609466747000000,14.53,3315,16575,9208
1609466748000000,14.59,3483,17415,9675
1609466749000000,14.69,2237,11185,6213
1609466750000000,14.65,3463,17315,9619
1609466751000000,14.75,3495,17475,9708
1609466752000000,14.7,2081,10405,5780
1609466753000000,14.71,3233,16165,8980
1609466754000000,14.68,2222,11110,6172
1609466755000000,14.75,2269,11345,6302
1609466756000000,14.67,3568,17840,9911
1609466757000000,14.63,1925,9625,5347
1609466758000000,14.65,3372,16860,9366
1609466759000000,14.61,3569,17845,9913
1609466760000000,14.72,2857,14285,7936
1609466761000000,14.76,2624,13120,7288
1609466762000000,14.71,2487,12435,6908
1609466763000000,14.63,2260,11300,6277
1609466764000000,14.58,2903,14515,8063
1609466765000000,14.59,3128,15640,8688
1609466766000000,14.54,3546,17730,9850
1609466767000000,14.62,2032,10160,5644
1609466768000000,14.55,1962,9810,5450
1609466769000000,14.6,2939,14695,8163
1609466770000000,14.58,2269,11345,6302
1609466771000000,14.68,2939,14695,8163
1609466772000000,14.66,3694,18470,10261
1609466773000000,14.73,2721,13605,7558
1609466774000000,14.65,2562,12810,7116
1609466775000000,14.65,2618,13090,7272
1609466776000000,14.73,1969,9845,5469
1609466777000000,14.71,1913,9565,5313
1609466778000000,14.74,1866,9330,5183
1609466779000000,14.82,2230,11150,6194
1609466780000000,14.83,2509,12545,6969
1609466781000000,14.89,2975,14875,8263
1609466782000000,14.86,2867,14335,7963
1609466783000000,14.95,2350,11750,6527
1609466784000000,14.92,2643,13215,7341
1609466785000000,14.96,3536,17680,9822
1609466786000000,14.94,3383,16915,9397
1609466787000000,14.87,3383,16915,9397
1609466788000000,14.84,2379,11895,6608
1609466789000000,14.87,2866,14330,7961
1609466790000000,14.78,2407,12035,6686
1609466791000000,14.75,3211,16055,8919
1609466792000000,14.73,1866,9330,5183
1609466793000000,14.83,3099,15495,8608
1609466794000000,14.79,2506,12530,6961
1609466795000000,14.71,3612,18060,10033
1609466796000000,14.76,3418,17090,9494
1609466797000000,14.81,2783,13915,7730
1609466798000000,14.83,2892,14460,8033
1609466799000000,14.76,3618,18090,10050
1609466800000000,14.72,3392,16960,9422
1609466801000000,14.79,2278,11390,6327
1609466802000000,14.7,1872,9360,5200
1609466803000000,14.78,2136,10680,5933
1609466804000000,14.8,2289,11445,6358
1609466805000000,14.83,3191,15955,8863
1609466806000000,14.83,2403,12015,6675
1609466807000000,14.76,2756,13780,7655
1609466808000000,14.82,2899,14495,8052
1609466809000000,14.78,3267,16335,9075
1609466810000000,14.72,2763,13815,7675
1609466811000000,14.74,3162,15810,8783
1609466812000000,14.75,3265,16325,9069
1609466813000000,14.77,2334,11670,6483
1609466814000000,14.75,3343,16715,9286
1609466815000000,14.71,3100,15500,8611
1609466816000000,14.62,3545,17725,9847
1609466817000000,14.67,2965,14825,8236
1609466818000000,14.6,2024,10120,5622
1609466819000000,14.54,3364,16820,9344
1609466820000000,14.54,3039,15195,8441
1609466821000000,14.46,2541,12705,7058
1609466822000000,14.41,2001,10005,5558
1609466823000000,14.38,2258,11290,6272
1609466824000000,14.44,2762,13810,7672
1609466825000000,14.47,3079,15395,8552
1609466826000000,14.55,3351,16755,9308
1609466827000000,14.64,3431,17155,9530
1609466828000000,14.74,1863,9315,5175
1609466829000000,14.69,3103,15515,8619
1609466830000000,14.72,2051,10255,5697
1609466831000000,14.72,1987,9935,5519
1609466832000000,14.71,2939,14695,8163
1609466833000000,14.69,2155,10775,5986
1609466834000000,14.75,3017,15085,8380
1609466835000000,14.73,3639,18195,10108
1609466836000000,14.64,3696,18480,10266
1609466837000000,14.63,3451,17255,9586
1609466838000000,14.58,2665,13325,7402
1609466839000000,14.63,2025,10125,5625
1609466840000000,14.63,2497,12485,6936
1609466841000000,14.65,2350,11750,6527
1609466842000000,14.71,3307,16535,9186
1609466843000000,14.82,3431,17155,9530
1609466844000000,14.77,2116,10580,5877
1609466845000000,14.81,2908,14540,8077
1609466846000000,14.79,2839,14195,7886
1609466847000000,14.83,2536,12680,7044
1609466848000000,14.9,2966,14830,8238
1609466849000000,14.81,2644,13220,7344
1609466850000000,14.86,3414,17070,9483
1609466851000000,14.78,2413,12065,6702
1609466852000000,14.75,3072,15360,8533
1609466853000000,14.81,2918,14590,8105
1609466854000000,14.8,2775,13875,7708
1609466855000000,14.9,3290,16450,9138
1609466856000000,14.94,2205,11025,6125
1609466857000000,15.03,3188,15940,8855
1609466858000000,14.97,2525,12625,7013
1609466859000000,14.97,2027,10135,5630
1609466860000000,14.97,2709,13545,7525
1609466861000000,14.93,3448,17240,9577
1609466862000000,14.98,3258,16290,9050
1609466863000000,14.9,2372,11860,6588
1609466864000000,14.81,2251,11255,6252
1609466865000000,14.76,3555,17775,9875
1609466866000000,14.86,2379,11895,6608
1609466867000000,14.91,2400,12000,6666
1609466868000000,14.92,1985,9925,5513
1609466869000000,14.9,1857,9285,5158
1609466870000000,14.92,2829,14145,7858
1609466871000000,14.9,2997,14985,8325
1609466872000000,14.85,1975,9875,5486
1609466873000000,14.77,2193,10965,6091
1609466874000000,14.88,1888,9440,5244
1609466875000000,14.94,2902,14510,8061
1609466876000000,14.85,2118,10590,5883
1609466877000000,14.88,2540,12700,7055
1609466878000000,14.82,3673,18365,10202
1609466879000000,14.93,3133,15665,8702
1609466880000000,14.93,2075,10375,5763
1609466881000000,14.87,2314,11570,6427
1609466882000000,14.92,2747,13735,7630
1609466883000000,14.92,2318,11590,6438
1609466884000000,14.83,2745,13725,7625
1609466885000000,14.86,2160,10800,6000
1609466886000000,14.83,2741,13705,7613
1609466887000000,14.86,1985,9925,5513
1609466888000000,14.97,1863,9315,5175
1609466889000000,14.91,3210,16050,8916
1609466890000000,14.85,1945,9725,5402
1609466891000000,14.78,3174,15870,8816
1609466892000000,14.8,2261,11305,6280
1609466893000000,14.73,2851,14255,7919
1609466894000000,14.64,3489,17445,9691
1609466895000000,14.56,2730,13650,7583
1609466896000000,14.66,1907,9535,5297
1609466897000000,14.77,3153,15765,8758
1609466898000000,14.81,2648,13240,7355
1609466899000000,14.86,2772,13860,7700
1609466900000000,14.91,3673,18365,10202
1609466901000000,14.97,3535,17675,9819
1609466902000000,14.89,2814,14070,7816
1609466903000000,14.94,2092,10460,5811
1609466904000000,14.93,3700,18500,10277
1609466905000000,15.01,2369,11845,6580
1609466906000000,14.97,2430,12150,6750
1609466907000000,14.97,3603,18015,10008
1609466908000000,14.88,2628,13140,7300
1609466909000000,14.87,3005,15025,8347
1609466910000000,14.78,2744,13720,7622
1609466911000000,14.86,2525,12625,7013
1609466912000000,14.84,3073,15365,8536
1609466913000000,14.84,2686,13430,7461
1609466914000000,14.82,2985,14925,8291
1609466915000000,14.79,3574,17870,9927
1609466916000000,14.76,3643,18215,10119
1609466917000000,14.85,3012,15060,8366
1609466918000000,14.79,1979,9895,5497
1609466919000000,14.76,2784,13920,7733
1609466920000000,14.67,2903,14515,8063
1609466921000000,14.71,1953,9765,5425
1609466922000000,14.82,2921,14605,8113
1609466923000000,14.9,3680,18400,10222
1609466924000000,14.98,2495,12475,6930
1609466925000000,15.08,2765,13825,7680
1609466926000000,15.15,2494,12470,6927
1609466927000000,15.21,3154,15770,8761
1609466928000000,15.15,2127,10635,5908
1609466929000000,15.08,3392,16960,9422
1609466930000000,15.11,2765,13825,7680
1609466931000000,15.08,3626,18130,10072
1609466932000000,15.16,2135,10675,5930
1609466933000000,15.15,2994,14970,8316
1609466934000000,15.21,2383,11915,6619
1609466935000000,15.12,3585,17925,9958
1609466936000000,15.09,2581,12905,7169
1609466937000000,15.04,3501,17505,9725
1609466938000000,15.07,3382,16910,9394
1609466939000000,15.04,1852,9260,5144
1609466940000000,15.1,3385,16925,9402
1609466941000000,15.13,2804,14020,7788
1609466942000000,15.09,2572,12860,7144
1609466943000000,15.01,2871,14355,7975
1609466944000000,15.03,3603,18015,10008
1609466945000000,15.06,2361,11805,6558
1609466946000000,14.98,2538,12690,7050
1609466947000000,14.89,3402,17010,9450
1609466948000000,14.8,2348,11740,6522
1609466949000000,14.72,1966,9830,5461
1609466950000000,14.66,3032,15160,8422
1609466951000000,14.58,2514,12570,6983
1609466952000000,14.68,3349,16745,9302
1609466953000000,14.62,3160,15800,8777
1609466954000000,14.66,2189,10945,6080
1609466955000000,14.65,2970,14850,8250
1609466956000000,14.64,1918,9590,5327
1609466957000000,14.66,2289,11445,6358
1609466958000000,14.73,2007,10035,5575
1609466959000000,14.72,2176,10880,6044
1609466960000000,14.71,3415,17075,9486
1609466961000000,14.68,2234,11170,6205
1609466962000000,14.67,3161,15805,8780
1609466963000000,14.66,1932,9660,5366
1609466964000000,14.73,2622,13110,7283
1609466965000000,14.66,2332,11660,6477
1609466966000000,14.62,2870,14350,7972
1609466967000000,14.59,3501,17505,9725
1609466968000000,14.65,2458,12290,6827
1609466969000000,14.58,3122,15610,8672
1609466970000000,14.53,2807,14035,7797
1609466971000000,14.49,3695,18475,10263
1609466972000000,14.43,3090,15450,8583
1609466973000000,14.36,2494,12470,6927
1609466974000000,14.29,3243,16215,9008
1609466975000000,14.29,1856,9280,5155
1609466976000000,14.29,3693,18465,10258
1609466977000000,14.26,3574,17870,9927
1609466978000000,14.29,2169,10845,6025
1609466979000000,14.26,3589,17945,9969
1609466980000000,14.26,2785,13925,7736
1609466981000000,14.27,3608,18040,10022
1609466982000000,14.32,2579,12895,7163
1609466983000000,14.38,3057,15285,8491
1609466984000000,14.3,1973,9865,5480
1609466985000000,14.37,1935,9675,5375
1609466986000000,14.39,2034,10170,5650
1609466987000000,14.42,3120,15600,8666
1609466988000000,14.44,2534,12670,7038
1609466989000000,14.37,3119,15595,8663
1609466990000000,14.44,3538,17690,9827
1609466991000000,14.38,3343,16715,9286
1609466992000000,14.49,1959,9795,5441
1609466993000000,14.45,1930,9650,5361
1609466994000000,14.51,2749,13745,7636
1609466995000000,14.45,3376,16880,9377
1609466996000000,14.45,3492,17460,9700
1609466997000000,14.48,2115,10575,5875
1609466998000000,14.47,1969,9845,5469
1609466999000000,14.55,2879,14395,7997
1609467000000000,14.63,3301,16505,9169
1609467001000000,14.74,2096,10480,5822
1609467002000000,14.75,2916,14580,8100
1609467003000000,14.74,2664,13320,7400
1609467004000000,14.73,2035,10175,5652
1609467005000000,14.79,3401,17005,9447
1609467006000000,14.76,3079,15395,8552
1609467007000000,14.84,2651,13255,7363
1609467008000000,14.88,3321,16605,9225
1609467009000000,14.95,1893,9465,5258
1609467010000000,15.04,3053,15265,8480
1609467011000000,15.1,2284,11420,6344
1609467012000000,15.1,2734,13670,7594
1609467013000000,15.16,3671,18355,10197
1609467014000000,15.22,2667,13335,7408
1609467015000000,15.31,3342,16710,9283
1609467016000000,15.33,3404,17020,9455
1609467017000000,15.3,2883,14415,8008
1609467018000000,15.28,3209,16045,8913
1609467019000000,15.38,3217,16085,8936
1609467020000000,15.35,3169,15845,8802
1609467021000000,15.43,3560,17800,9888
1609467022000000,15.49,2700,13500,7500
1609467023000000,15.47,2563,12815,7119
1609467024000000,15.46,2211,11055,6141
1609467025000000,15.5,2739,13695,7608
1609467026000000,15.49,2485,12425,6902
1609467027000000,15.45,3557,17785,9880
1609467028000000,15.35,2753,13765,7647
1609467029000000,15.38,2683,13415,7452
1609467030000000,15.34,2991,14955,8308
1609467031000000,15.35,2093,10465,5813
1609467032000000,15.35,2261,11305,6280
1609467033000000,15.41,2384,11920,6622
1609467034000000,15.34,3412,17060,9477
1609467035000000,15.26,2431,12155,6752
1609467036000000,15.17,3468,17340,9633
1609467037000000,15.15,3478,17390,9661
1609467038000000,15.18,2046,10230,5683
1609467039000000,15.21,3511,17555,9752
1609467040000000,15.27,2707,13535,7519
1609467041000000,15.21,3195,15975,8875
1609467042000000,15.31,2577,12885,7158
1609467043000000,15.39,3623,18115,10063
1609467044000000,15.45,3318,16590,9216
1609467045000000,15.44,3021,15105,8391
1609467046000000,15.5,3192,15960,8866
1609467047000000,15.47,3183,15915,8841
1609467048000000,15.38,1870,9350,5194
1609467049000000,15.29,3309,16545,9191
1609467050000000,15.22,2815,14075,7819
1609467051000000,15.27,2488,12440,6911
1609467052000000,15.31,2041,10205,5669
1609467053000000,15.26,3269,16345,9080
1609467054000000,15.24,2132,10660,5922
1609467055000000,15.28,2876,14380,7988
1609467056000000,15.32,2840,14200,7888
1609467057000000,15.42,2327,11635,6463
1609467058000000,15.4,3168,15840,8800
1609467059000000,15.41,2149,10745,5969
1609467060000000,15.36,3011,15055,8363
1609467061000000,15.34,3603,18015,10008
1609467062000000,15.33,2208,11040,6133
1609467063000000,15.27,3007,15035,8352
1609467064000000,15.35,3122,15610,8672
1609467065000000,15.38,2563,12815,7119
1609467066000000,15.33,3506,17530,9738
1609467067000000,15.38,2803,14015,7786
1609467068000000,15.42,3219,16095,8941
1609467069000000,15.41,2908,14540,8077
1609467070000000,15.4,1934,9670,5372
1609467071000000,15.49,2641,13205,7336
1609467072000000,15.5,3064,15320,8511
1609467073000000,15.5,3071,15355,8530
1609467074000000,15.44,2108,10540,5855
1609467075000000,15.48,3163,15815,8786
1609467076000000,15.5,2208,11040,6133
1609467077000000,15.47,2708,13540,7522
1609467078000000,15.39,3521,17605,9780
1609467079000000,15.38,3399,16995,9441
1609467080000000,15.44,3617,18085,10047
1609467081000000,15.45,2394,11970,6650
1609467082000000,15.44,2053,10265,5702
1609467083000000,15.35,2428,12140,6744
1609467084000000,15.38,2299,11495,6386
1609467085000000,15.45,2407,12035,6686
1609467086000000,15.5,3305,16525,9180
1609467087000000,15.5,2128,10640,5911
1609467088000000,15.5,2916,14580,8100
1609467089000000,15.44,2382,11910,6616
1609467090000000,15.34,2522,12610,7005
1609467091000000,15.4,1889,9445,5247
1609467092000000,15.42,2700,13500,7500
1609467093000000,15.5,2239,11195,6219
